x,y,z,t
7.300000000000000000e+02,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.575000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.612000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.649000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.661000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.686000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.711000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.290000000000000000e+02,1.723000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.290000000000000000e+02,1.747000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000000000e+02,1.760000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,4.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,4.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,4.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,4.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,4.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,4.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,4.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,5.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+02,5.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,5.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,6.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,6.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,7.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,7.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,8.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,8.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,8.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,8.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,9.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,9.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,9.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,9.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,9.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.035000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.048000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.072000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.084000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.097000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.109000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.121000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.134000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.158000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.170000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.195000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.207000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.220000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.232000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.244000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.256000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.269000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.293000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.305000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.318000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.330000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.342000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.354000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.367000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.379000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.391000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.404000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.416000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.428000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000000000e+02,1.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.453000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.465000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.477000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.490000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.514000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.526000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.575000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.612000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.624000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.649000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.661000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.686000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.710000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.723000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.747000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000000e+02,1.760000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,3.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,4.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,4.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,4.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,4.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,4.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,4.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,4.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.460000000000000000e+02,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,5.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,5.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,5.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,6.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,6.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,7.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,7.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.670000000000000000e+02,8.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,8.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,8.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,8.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,9.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,9.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,9.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,9.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,9.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.035000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.048000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.072000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.084000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.097000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.109000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.121000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.133000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.158000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.170000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.195000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.207000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.219000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.232000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.244000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.256000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.269000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.293000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.305000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.318000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.330000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.342000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.354000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.367000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,1.379000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.391000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.404000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.416000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.428000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.453000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.465000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.477000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.490000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.514000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.526000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.575000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.612000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.624000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.649000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000000e+02,1.661000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000000e+02,1.686000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000000e+02,1.710000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.723000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000000e+02,1.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,1.747000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,3.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,4.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,4.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,4.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,4.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,4.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,4.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,4.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,5.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,5.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,5.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,6.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,6.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,6.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,7.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,7.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,7.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,8.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,8.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,8.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,8.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,9.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,9.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,9.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,9.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,9.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,9.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000000e+02,9.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.230000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000000e+02,1.035000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
